ID	cfDNA_TF	chr	start	end	tumor_log2_ratio	plasma_log2_ratio		
WLOS_0011	0.1794	X	23000001	24000000	-0.008203958	-0.174374773		
WLOS_0011	0.1794	X	24000001	25000000	-0.018605736	-0.183772826		
WLOS_0011	0.1794	X	25000001	26000000	0.037546931	-0.085810526		
WLOS_0011	0.1794	X	26000001	27000000	-0.059923866	-0.176549071		
WLOS_0011	0.1794	X	27000001	28000000	-0.049516956	-0.261183887		
WLOS_0011	0.1794	X	28000001	29000000	0.011487979	-0.160897949		
WLOS_0011	0.1794	X	29000001	30000000	0.038996016	-0.1354742		
WLOS_0011	0.1794	X	30000001	31000000	0.067195587	-0.079593392		
WLOS_0011	0.1794	X	31000001	32000000	0.175129944	-0.010639638		
WLOS_0011	0.1794	X	32000001	33000000	-0.004447793	-0.14577551		
WLOS_0011	0.1794	X	33000001	34000000	-0.121422985	-0.20543536		
WLOS_0011	0.1794	X	34000001	35000000	-0.1553283	-0.138367665		
WLOS_0011	0.1794	X	35000001	36000000	0.230095279	0.27987691		
WLOS_0011	0.1794	X	36000001	37000000	-0.080559769	0.084243506		
WLOS_0011	0.1794	X	37000001	38000000	0.022965352	0.219364672		
WLOS_0011	0.1794	X	38000001	39000000	0.085850208	0.195411959		
WLOS_0011	0.1794	X	39000001	40000000	0.103404669	0.240962758		
WLOS_0011	0.1794	X	40000001	41000000	0.150127202	0.224502989		
WLOS_0011	0.1794	X	41000001	42000000	0.20427496	0.312875661		
WLOS_0011	0.1794	X	42000001	43000000	0.070910758	0.14674945		
WLOS_0011	0.1794	X	43000001	44000000	-0.077317448	0.020550742		
WLOS_0011	0.1794	X	45000001	46000000	0.041746849	0.189630926		
WLOS_0011	0.1794	X	47000001	48000000	0.065564216	0.181765617		
WLOS_0011	0.1794	X	50000001	51000000	0.064065063	0.22775404		
WLOS_0011	0.1794	X	51000001	52000000	0.021090565	0.153988662		
WLOS_0011	0.1794	X	52000001	53000000	0.022889583	0.192542472		
WLOS_0011	0.1794	X	53000001	54000000	-0.095490976	0.198218539		
WLOS_0011	0.1794	X	54000001	55000000	0.063938491	0.213791135		
WLOS_0011	0.1794	X	55000001	56000000	0.205722258	0.337769218		
WLOS_0011	0.1794	X	56000001	57000000	-0.027336837	0.140534219		
WLOS_0011	0.1794	X	57000001	58000000	0.114831221	0.227189151		
WLOS_0011	0.1794	X	58000001	59000000	0.054957955	0.191630662		
WLOS_0011	0.1794	X	59000001	60000000	0.020443167	0.11341682		
WLOS_0011	0.1794	X	60000001	61000000	0.151660119	0.270726358		
WLOS_0011	0.1794	X	61000001	62000000	0.135063348	0.252957617		
WLOS_0011	0.1794	X	62000001	63000000	0.153724406	0.30106977		
WLOS_0011	0.1794	X	63000001	64000000	0.161543872	0.257894572		
WLOS_0011	0.1794	X	64000001	65000000	0.152007387	0.195015064		
WLOS_0011	0.1794	X	65000001	66000000	0.170876056	0.280022384		
WLOS_0011	0.1794	X	66000001	67000000	0.06672297	0.197319653		
WLOS_0011	0.1794	X	67000001	68000000	0.075264251	0.160680608		
WLOS_0011	0.1794	X	68000001	69000000	0.205226308	0.248894502		
WLOS_0011	0.1794	X	69000001	70000000	0.12798941	0.179763034		
WLOS_0011	0.1794	X	70000001	71000000	0.116898724	0.180882272		
WLOS_0011	0.1794	X	71000001	72000000	0.030060417	0.103808076		
WLOS_0011	0.1794	X	72000001	73000000	0.095617473	0.113592582		
WLOS_0011	0.1794	X	73000001	74000000	0.094500595	0.165062414		
WLOS_0011	0.1794	X	74000001	75000000	0.043197448	0.218577905		
WLOS_0011	0.1794	X	75000001	76000000	0.110314039	0.180260348		
WLOS_0011	0.1794	X	76000001	77000000	0.055760751	0.117688685		
WLOS_0011	0.1794	X	77000001	78000000	-0.003603666	0.106196952		
WLOS_0011	0.1794	X	78000001	79000000	-0.029772359	0.026703754		
WLOS_0011	0.1794	X	79000001	80000000	0.005887187	0.079681059		
WLOS_0011	0.1794	X	80000001	81000000	0.029934118	0.139654735		
WLOS_0011	0.1794	X	81000001	82000000	-0.038411023	0.177770088		
WLOS_0011	0.1794	X	82000001	83000000	0.098836395	0.203820723		
WLOS_0011	0.1794	X	83000001	84000000	-0.042274967	0.124362964		
WLOS_0011	0.1794	X	84000001	85000000	-0.019550924	0.191431088		
WLOS_0011	0.1794	X	85000001	86000000	-0.038013085	0.113136999		
WLOS_0011	0.1794	X	86000001	87000000	0.067355687	0.161310617		
WLOS_0011	0.1794	X	87000001	88000000	0.165353447	0.285112337		
WLOS_0011	0.1794	X	88000001	89000000	0.121584094	0.235954835		
WLOS_0011	0.1794	X	89000001	90000000	0.03962667	0.201402005		
WLOS_0011	0.1794	X	90000001	91000000	0.054635789	0.190597169		
WLOS_0011	0.1794	X	91000001	92000000	0.103171186	0.284412655		
WLOS_0011	0.1794	X	92000001	93000000	0.176164788	0.291117728		
WLOS_0011	0.1794	X	93000001	94000000	0.138096387	0.270715015		
WLOS_0011	0.1794	X	94000001	95000000	-0.086115632	0.052187553		
WLOS_0011	0.1794	X	95000001	96000000	0.110098805	0.231274664		
WLOS_0011	0.1794	X	96000001	97000000	0.010422656	0.115827271		
WLOS_0011	0.1794	X	97000001	98000000	0.059089759	0.058129389		
WLOS_0011	0.1794	X	98000001	99000000	0.142235256	0.154463173		
WLOS_0011	0.1794	X	99000001	100000000	0.09647642	0.15217004		
WLOS_0011	0.1794	X	100000001	101000000	-0.011600255	0.083699344		
WLOS_0011	0.1794	X	101000001	102000000	0.003710087	0.098579257		
WLOS_0011	0.1794	X	102000001	103000000	-0.05417917	0.064762713		
WLOS_0011	0.1794	X	103000001	104000000	-0.036760526	0.175761548		
WLOS_0011	0.1794	X	104000001	105000000	0.017467052	0.242512313		
WLOS_0011	0.1794	X	105000001	106000000	0.026050969	0.103613913		
WLOS_0011	0.1794	X	106000001	107000000	-0.0864809	0.105081196		
WLOS_0011	0.1794	X	107000001	108000000	0.033534768	0.18054954		
WLOS_0011	0.1794	X	108000001	109000000	-0.113001881	0.058678546		
WLOS_0011	0.1794	X	109000001	110000000	-0.009993246	0.144265968		
WLOS_0011	0.1794	X	110000001	111000000	0.007487112	0.108239091		
WLOS_0011	0.1794	X	111000001	112000000	0.050955459	0.127066593		
WLOS_0011	0.1794	X	112000001	113000000	0.111391124	0.233378316		
WLOS_0011	0.1794	X	113000001	114000000	0.077857827	0.19339182		
WLOS_0011	0.1794	X	114000001	115000000	0.082598611	0.212647745		
WLOS_0011	0.1794	X	115000001	116000000	0.054054743	0.134643999		
WLOS_0011	0.1794	X	116000001	117000000	-0.090893306	0.112509637		
WLOS_0011	0.1794	X	117000001	118000000	-0.187374883	-0.047619512		
WLOS_0011	0.1794	X	118000001	119000000	-0.213024511	-0.058643407		
WLOS_0011	0.1794	X	119000001	120000000	-0.06393323	0.090057869		
WLOS_0011	0.1794	X	120000001	121000000	0.036804153	0.141204084		
WLOS_0011	0.1794	X	121000001	122000000	0.103710601	0.21137876		
WLOS_0011	0.1794	X	122000001	123000000	0.009627767	0.035738455		
WLOS_0011	0.1794	X	123000001	124000000	0.126153015	0.185371845		
WLOS_0012	0.1108	1	1000001	2000000	0.157788088	-0.007124274		
WLOS_0012	0.1108	1	2000001	3000000	0.128981822	0.004171807		
WLOS_0012	0.1108	1	3000001	4000000	-0.002681469	-0.08250248		
WLOS_0012	0.1108	1	4000001	5000000	0.00634573	-0.091899785		
WLOS_0012	0.1108	1	5000001	6000000	0.068092767	-0.023363717		
WLOS_0012	0.1108	1	6000001	7000000	0.070622666	-0.014295796		
WLOS_0012	0.1108	1	7000001	8000000	0.131015227	0.055645938		
WLOS_0012	0.1108	1	8000001	9000000	0.103370014	0.088770449		
WLOS_0012	0.1108	1	9000001	10000000	0.136316154	0.027058776		
WLOS_0012	0.1108	1	10000001	11000000	0.144264368	0.044069942		
WLOS_0012	0.1108	1	11000001	12000000	0.103108769	-0.024460445		
WLOS_0012	0.1108	1	12000001	13000000	0.069254468	-0.039269459		
WLOS_0012	0.1108	1	13000001	14000000	0.108668173	-0.001709985		
WLOS_0012	0.1108	1	14000001	15000000	0.220611743	0.041839355		
WLOS_0012	0.1108	1	15000001	16000000	0.173431502	-0.008216384		
WLOS_0012	0.1108	1	16000001	17000000	0.240836138	0.029707113		
WLOS_0012	0.1108	1	17000001	18000000	0.264845858	0.0821117		
WLOS_0012	0.1108	1	18000001	19000000	0.191189294	0.072940794		
WLOS_0012	0.1108	1	19000001	20000000	0.214146953	0.023469625		
WLOS_0012	0.1108	1	20000001	21000000	0.152269569	-0.036663781		
WLOS_0012	0.1108	1	21000001	22000000	0.129823792	0.017809374		
WLOS_0012	0.1108	1	22000001	23000000	0.14725511	-0.014571414		
WLOS_0012	0.1108	1	23000001	24000000	0.097706095	-0.09727814		
WLOS_0012	0.1108	1	24000001	25000000	0.210031743	0.023339653		
WLOS_0012	0.1108	1	25000001	26000000	0.151268617	-0.005773182		
WLOS_0012	0.1108	1	26000001	27000000	0.139735827	-0.044922858		
WLOS_0012	0.1108	1	27000001	28000000	0.166025599	0.057837804		
WLOS_0012	0.1108	1	28000001	29000000	0.115683164	0.034942597		
WLOS_0012	0.1108	1	29000001	30000000	0.15688797	0.01477447		
WLOS_0012	0.1108	1	30000001	31000000	0.134635074	-0.034328464		
WLOS_0012	0.1108	1	31000001	32000000	0.141736969	0.039904938		
WLOS_0012	0.1108	1	32000001	33000000	0.172523056	0.005118254		
WLOS_0012	0.1108	1	33000001	34000000	0.168860219	0.050522987		
WLOS_0012	0.1108	1	34000001	35000000	0.077024488	-0.062932343		
WLOS_0012	0.1108	1	35000001	36000000	0.105773711	0.009680223		
WLOS_0012	0.1108	1	36000001	37000000	0.125807546	0.009558467		
WLOS_0012	0.1108	1	37000001	38000000	0.103594278	0.055917145		
WLOS_0012	0.1108	1	38000001	39000000	0.084307975	-0.036144473		
WLOS_0012	0.1108	1	39000001	40000000	0.154750781	0.061068569		
WLOS_0012	0.1108	1	40000001	41000000	0.257628091	0.063074748		
WLOS_0012	0.1108	1	41000001	42000000	0.200706193	0.08383799		
WLOS_0012	0.1108	1	42000001	43000000	0.079466909	-0.045204925		
WLOS_0012	0.1108	1	43000001	44000000	0.165775579	0.057468165		
WLOS_0012	0.1108	1	44000001	45000000	0.129802687	0.002431395		
WLOS_0012	0.1108	1	45000001	46000000	0.093166706	-0.039488963		
WLOS_0012	0.1108	1	46000001	47000000	0.103693995	-0.008360654		
WLOS_0012	0.1108	1	47000001	48000000	0.106965922	0.045476193		
WLOS_0012	0.1108	1	48000001	49000000	0.140404112	0.031807754		
WLOS_0012	0.1108	1	49000001	50000000	0.112157955	0.001849439		
WLOS_0012	0.1108	1	50000001	51000000	0.087039225	-0.018250472		
WLOS_0012	0.1108	1	51000001	52000000	0.045411305	-0.076997986		
WLOS_0012	0.1108	1	52000001	53000000	0.107609412	-0.035465853		
WLOS_0012	0.1108	1	53000001	54000000	0.136742394	0.010448829		
WLOS_0012	0.1108	1	54000001	55000000	0.180910709	0.02778361		
WLOS_0012	0.1108	1	55000001	56000000	0.135568036	-0.013751058		
WLOS_0012	0.1108	1	56000001	57000000	0.197166928	0.04082492		
WLOS_0012	0.1108	1	57000001	58000000	0.189973694	-0.017823563		
WLOS_0012	0.1108	1	58000001	59000000	0.08363453	-0.037447657		
WLOS_0012	0.1108	1	59000001	60000000	0.091807931	-0.018927281		
WLOS_0012	0.1108	1	60000001	61000000	0.144592162	0.012484401		
WLOS_0012	0.1108	1	61000001	62000000	0.151466796	0.05100358		
WLOS_0012	0.1108	1	62000001	63000000	0.108276666	-0.033380186		
WLOS_0012	0.1108	1	63000001	64000000	0.116353984	-0.051356126		
WLOS_0012	0.1108	1	64000001	65000000	0.112474301	-0.004534901		
WLOS_0012	0.1108	1	65000001	66000000	0.170236059	0.005461317		
WLOS_0012	0.1108	1	66000001	67000000	0.172677828	0.03633606		
WLOS_0012	0.1108	1	67000001	68000000	0.144806804	-0.023863967		
WLOS_0012	0.1108	1	68000001	69000000	0.182017783	-0.026835051		
WLOS_0012	0.1108	1	70000001	71000000	0.292560318	0.091950086		
WLOS_0012	0.1108	1	71000001	72000000	0.187976673	-0.017009281		
WLOS_0012	0.1108	1	72000001	73000000	0.154182078	-0.006453168		
WLOS_0012	0.1108	1	73000001	74000000	0.17621482	0.094562664		
WLOS_0012	0.1108	1	74000001	75000000	0.047680583	-0.021495405		
WLOS_0012	0.1108	1	75000001	76000000	0.14941984	0.097604795		
WLOS_0012	0.1108	1	76000001	77000000	-0.124459359	-0.104665307		
WLOS_0012	0.1108	1	77000001	78000000	0.075471919	-0.093339267		
WLOS_0012	0.1108	1	78000001	79000000	0.151872699	-0.028065132		
WLOS_0012	0.1108	1	79000001	80000000	0.079638998	-0.074415688		
WLOS_0012	0.1108	1	80000001	81000000	0.127478913	0.02838729		
WLOS_0012	0.1108	1	81000001	82000000	0.192197121	0.126829376		
WLOS_0012	0.1108	1	82000001	83000000	0.050188808	-0.053781482		
WLOS_0012	0.1108	1	83000001	84000000	0.002299397	-0.049426563		
WLOS_0012	0.1108	1	84000001	85000000	0.175703507	0.015164423		
WLOS_0012	0.1108	1	85000001	86000000	0.237607938	0.089930044		
WLOS_0012	0.1108	1	86000001	87000000	0.127459818	-0.046837302		
WLOS_0012	0.1108	1	87000001	88000000	0.071954762	0.002761193		
WLOS_0012	0.1108	1	88000001	89000000	0.181873249	0.175336476		
WLOS_0012	0.1108	1	89000001	90000000	0.252033385	0.152983146		
WLOS_0012	0.1108	1	90000001	91000000	0.02596565	-0.011005239		
WLOS_0012	0.1108	1	91000001	92000000	-0.042446088	-0.067458706		
WLOS_0012	0.1108	1	92000001	93000000	-0.071334888	-0.0452929		
WLOS_0012	0.1108	1	93000001	94000000	-0.39781907	0.062612494		
WLOS_0012	0.1108	1	94000001	95000000	-0.459522636	-0.097517751		
WLOS_0012	0.1108	1	95000001	96000000	-0.01023099	0.013721272		
WLOS_0012	0.1108	1	96000001	97000000	0.172680156	-0.013482302		
WLOS_0012	0.1108	1	97000001	98000000	0.204031966	0.037618704		
WLOS_0012	0.1108	1	98000001	99000000	0.105886332	-0.078989971		
WLOS_0012	0.1108	1	99000001	100000000	0.246848375	0.029954526		
WLOS_0012	0.1108	1	100000001	101000000	0.188066641	0.021368068		
WLOS_0012	0.1108	1	101000001	102000000	0.134716891	0.08012693		
WLOS_0012	0.1108	1	102000001	103000000	0.124424396	0.04114134		
WLOS_0012	0.1108	1	105000001	106000000	0.227076953	0.115440769		
WLOS_0012	0.1108	1	106000001	107000000	0.002906263	0.010691674		
WLOS_0012	0.1108	1	107000001	108000000	-0.041595857	0.027169707		
WLOS_0012	0.1108	1	108000001	109000000	-0.205403345	0.062409495		
WLOS_0012	0.1108	1	109000001	110000000	-0.258536444	0.058833065		
WLOS_0012	0.1108	1	110000001	111000000	-0.364134728	-0.050152602		
WLOS_0012	0.1108	1	111000001	112000000	0.164485297	-0.00986082		
WLOS_0012	0.1108	1	112000001	113000000	0.081730307	-0.016646354		
WLOS_0012	0.1108	1	113000001	114000000	0.249282889	0.054669122		
WLOS_0012	0.1108	1	114000001	115000000	0.165277185	0.111863812		
WLOS_0012	0.1108	1	115000001	116000000	0.372615089	0.182681107		
WLOS_0012	0.1108	1	116000001	117000000	0.305540929	0.009476747		
WLOS_0012	0.1108	1	117000001	118000000	0.272804293	0.057430278		
WLOS_0012	0.1108	1	118000001	119000000	-0.098505411	-0.00803828		
WLOS_0012	0.1108	1	119000001	120000000	-0.276524979	-0.035086048		
WLOS_0012	0.1108	1	120000001	121000000	0.311270905	-0.013035903		
WLOS_0012	0.1108	1	121000001	122000000	0.245574724	0.051386044		
WLOS_0012	0.1108	1	122000001	123000000	0.324486659	0.05576741		
WLOS_0012	0.1108	2	1	1000000	-0.031452194	0.028736919		
WLOS_0012	0.1108	2	1000001	2000000	-0.142056275	-0.00341782		
WLOS_0012	0.1108	2	2000001	3000000	-0.106198495	-0.001682797		
WLOS_0012	0.1108	2	3000001	4000000	-0.140834689	-0.043526744		
WLOS_0012	0.1108	2	7000001	8000000	-0.081000655	0.104775745		
WLOS_0012	0.1108	2	8000001	9000000	-0.081389242	0.014289113		
WLOS_0012	0.1108	2	9000001	10000000	-0.054767524	0.027783029		
WLOS_0012	0.1108	2	10000001	11000000	-0.077462292	0.085485192		
WLOS_0012	0.1108	2	11000001	12000000	0.069252215	0.176114181		
WLOS_0012	0.1108	2	12000001	13000000	-0.152419091	-0.034354481		
WLOS_0012	0.1108	2	13000001	14000000	-0.093512646	0.05049097		
WLOS_0012	0.1108	2	14000001	15000000	-0.104461803	0.021125855		
WLOS_0012	0.1108	2	15000001	16000000	-0.115995659	-0.043085289		
WLOS_0012	0.1108	2	16000001	17000000	-0.170197897	-0.04568238		
WLOS_0012	0.1108	2	17000001	18000000	-0.051154218	-0.00102229		
WLOS_0012	0.1108	2	18000001	19000000	-0.309148272	-0.080870866		
WLOS_0012	0.1108	2	19000001	20000000	-0.1131596	0.002182609		
WLOS_0012	0.1108	2	20000001	21000000	-0.208522006	-0.050625499		
WLOS_0012	0.1108	2	21000001	22000000	-0.085559663	0.007529449		
WLOS_0012	0.1108	2	22000001	23000000	-0.168944018	-0.032518783		
WLOS_0012	0.1108	2	23000001	24000000	-0.125533308	0.051530772		
WLOS_0012	0.1108	2	24000001	25000000	-0.12425428	0.030199661		
WLOS_0012	0.1108	2	25000001	26000000	-0.211604395	-0.077091621		
WLOS_0012	0.1108	2	26000001	27000000	-0.086532636	0.015364854		
WLOS_0012	0.1108	2	27000001	28000000	-0.1820286	-0.013241451		
WLOS_0012	0.1108	2	28000001	29000000	-0.167853193	-0.010205282		
WLOS_0012	0.1108	2	29000001	30000000	-0.196979667	-0.089122983		
WLOS_0012	0.1108	2	30000001	31000000	-0.12536061	-0.021430089		
WLOS_0012	0.1108	2	31000001	32000000	-0.13421958	-0.050236349		
WLOS_0012	0.1108	2	32000001	33000000	-0.120025071	-0.033812168		
WLOS_0012	0.1108	2	33000001	34000000	-0.061487229	-0.065876347		
WLOS_0012	0.1108	2	34000001	35000000	-0.053825041	0.05842985		
WLOS_0012	0.1108	2	35000001	36000000	-0.102717988	-0.038159805		
WLOS_0012	0.1108	2	36000001	37000000	-0.118621865	-0.067290242		
WLOS_0012	0.1108	2	37000001	38000000	-0.117746443	0.006912428		
WLOS_0012	0.1108	2	38000001	39000000	-0.190912986	-0.071382951		
WLOS_0012	0.1108	2	39000001	40000000	-0.238808257	-0.089165066		
WLOS_0012	0.1108	2	40000001	41000000	-0.225768302	-0.027541644		
WLOS_0012	0.1108	2	41000001	42000000	-0.149883023	0.042875283		
WLOS_0012	0.1108	2	42000001	43000000	-0.027414765	0.106561456		
WLOS_0012	0.1108	2	43000001	44000000	-0.136833071	-0.033553575		
WLOS_0012	0.1108	2	44000001	45000000	-0.14833584	-0.007095948		
WLOS_0012	0.1108	2	45000001	46000000	-0.186819998	-0.022554477		
WLOS_0012	0.1108	2	46000001	47000000	-0.24976353	-0.013441651		
WLOS_0012	0.1108	2	47000001	48000000	-0.125782242	0.055932667		
WLOS_0012	0.1108	2	48000001	49000000	-0.157288592	0.006355056		
WLOS_0012	0.1108	2	49000001	50000000	-0.205324513	-0.024862821		
WLOS_0012	0.1108	2	50000001	51000000	-0.167529582	0.066760952		
WLOS_0012	0.1108	2	51000001	52000000	-0.032397822	0.129343012		
WLOS_0012	0.1108	2	52000001	53000000	-0.17932645	-0.005512007		
WLOS_0012	0.1108	2	53000001	54000000	-0.192912218	-0.049172982		
WLOS_0012	0.1108	2	54000001	55000000	0.130267884	0.206624486		
WLOS_0012	0.1108	2	55000001	56000000	-0.13311298	0.00453664		
WLOS_0012	0.1108	2	56000001	57000000	0.047382468	0.052971702		
WLOS_0012	0.1108	2	57000001	58000000	-0.138828478	0.020573247		
WLOS_0012	0.1108	2	58000001	59000000	-0.11085072	0.031269288		
WLOS_0012	0.1108	2	59000001	60000000	-0.151929733	0.002129982		
WLOS_0012	0.1108	2	60000001	61000000	-0.141378586	-0.00414512		
WLOS_0012	0.1108	2	61000001	62000000	-0.093389515	0.028810085		
WLOS_0012	0.1108	2	62000001	63000000	-0.181145576	-0.093773414		
WLOS_0012	0.1108	2	63000001	64000000	-0.214823553	-0.067908946		
WLOS_0012	0.1108	2	64000001	65000000	-0.05175776	0.030086805		
WLOS_0012	0.1108	2	65000001	66000000	-0.038507465	0.115396412		
WLOS_0012	0.1108	2	66000001	67000000	-0.238083977	-0.087708498		
WLOS_0012	0.1108	2	67000001	68000000	-0.136437616	0.064197981		
WLOS_0012	0.1108	2	68000001	69000000	0.003719446	0.099596381		
WLOS_0012	0.1108	2	69000001	70000000	-0.008299666	0.089421895		
WLOS_0012	0.1108	2	70000001	71000000	-0.226439273	0.014354233		
WLOS_0012	0.1108	2	71000001	72000000	-0.055853778	0.034473804		
WLOS_0012	0.1108	2	72000001	73000000	0.000113093	0.092830265		
WLOS_0012	0.1108	2	73000001	74000000	-0.0541655	0.041079586		
WLOS_0012	0.1108	2	74000001	75000000	-0.099390096	-0.037144636		
WLOS_0012	0.1108	2	75000001	76000000	-0.084175073	0.013603646		
WLOS_0012	0.1108	2	76000001	77000000	-0.064720212	0.067376409		
WLOS_0012	0.1108	2	77000001	78000000	-0.045740397	0.085120378		
WLOS_0012	0.1108	2	78000001	79000000	-0.129697187	-0.005035441		
WLOS_0012	0.1108	2	79000001	80000000	-0.143662933	0.084243385		
WLOS_0012	0.1108	2	80000001	81000000	-0.228918726	0.171548952		
WLOS_0012	0.1108	2	81000001	82000000	-0.037031696	0.049377669		
WLOS_0012	0.1108	2	82000001	83000000	-0.152274287	0.014727887		
WLOS_0012	0.1108	2	83000001	84000000	-0.080607069	0.018051727		
WLOS_0012	0.1108	2	84000001	85000000	-0.107929243	0.02633904		
WLOS_0012	0.1108	2	85000001	86000000	-0.118817089	0.039599295		
WLOS_0012	0.1108	3	1	1000000	-0.39244709	-0.084262566		
WLOS_0012	0.1108	3	1000001	2000000	-0.446752995	-0.046331947		
WLOS_0012	0.1108	3	2000001	3000000	-0.554748782	-0.133438734		
WLOS_0012	0.1108	3	3000001	4000000	-0.441279807	0.018045601		
WLOS_0012	0.1108	3	4000001	5000000	-0.491574378	-0.155231045		
WLOS_0012	0.1108	3	5000001	6000000	-0.504264279	-0.176342389		
WLOS_0012	0.1108	3	6000001	7000000	-0.491427248	-0.119119119		
WLOS_0012	0.1108	3	7000001	8000000	-0.529785201	-0.13823873		
WLOS_0012	0.1108	3	8000001	9000000	-0.510199488	-0.032575674		
WLOS_0012	0.1108	3	9000001	10000000	-0.522099345	-0.078043674		
WLOS_0012	0.1108	3	10000001	11000000	-0.511578927	-0.014541098		
WLOS_0012	0.1108	3	11000001	12000000	-0.500999261	-0.094667852		
WLOS_0012	0.1108	3	12000001	13000000	-0.539039301	-0.139963703		
WLOS_0012	0.1108	3	13000001	14000000	-0.468349763	-0.103573826		
WLOS_0012	0.1108	3	14000001	15000000	-0.439627579	-0.012034573		
WLOS_0012	0.1108	3	15000001	16000000	-0.512870802	-0.061658193		
WLOS_0012	0.1108	3	16000001	17000000	-0.527526603	-0.112606951		
WLOS_0012	0.1108	3	17000001	18000000	-0.483940978	-0.085932964		
WLOS_0012	0.1108	3	18000001	19000000	-0.433611124	-0.025611446		
WLOS_0012	0.1108	3	19000001	20000000	-0.572736437	-0.136028973		
WLOS_0012	0.1108	3	20000001	21000000	-0.555110199	-0.091485932		
WLOS_0012	0.1108	3	21000001	22000000	-0.535638759	-0.107098336		
WLOS_0012	0.1108	3	22000001	23000000	-0.490385251	-0.085557737		
WLOS_0012	0.1108	3	23000001	24000000	-0.500394471	-0.05789536		
WLOS_0012	0.1108	3	24000001	25000000	-0.50816983	-0.103544835		
WLOS_0012	0.1108	3	25000001	26000000	-0.431849062	-0.019583805		
WLOS_0012	0.1108	3	26000001	27000000	-0.342127924	0.062500007		
WLOS_0012	0.1108	3	27000001	28000000	-0.371732518	0.034231579		
WLOS_0012	0.1108	3	28000001	29000000	-0.415867822	0.004988719		
WLOS_0012	0.1108	3	29000001	30000000	-0.402673396	0.053372969		
WLOS_0012	0.1108	3	30000001	31000000	-0.456347433	0.025357304		
WLOS_0012	0.1108	3	31000001	32000000	-0.419373198	-0.122313665		
WLOS_0012	0.1108	3	32000001	33000000	-0.478232014	-0.037572132		
WLOS_0012	0.1108	3	33000001	34000000	-0.45122578	-0.093716766		
WLOS_0012	0.1108	3	34000001	35000000	-0.468881353	-0.082510138		
WLOS_0012	0.1108	3	35000001	36000000	-0.496327236	-0.104262839		
WLOS_0012	0.1108	3	36000001	37000000	-0.347670574	0.064311309		
WLOS_0012	0.1108	3	37000001	38000000	-0.533117064	-0.128083516		
WLOS_0012	0.1108	3	38000001	39000000	-0.515648477	-0.005464058		
WLOS_0012	0.1108	3	39000001	40000000	-0.470940294	-0.054485429		
WLOS_0012	0.1108	3	40000001	41000000	-0.522631797	-0.152753658		
WLOS_0012	0.1108	3	41000001	42000000	-0.48024887	-0.036287227		
WLOS_0012	0.1108	3	42000001	43000000	-0.469997821	0.018442022		
WLOS_0012	0.1108	3	43000001	44000000	-0.496129166	-0.127695213		
WLOS_0012	0.1108	3	44000001	45000000	-0.389611191	-0.133758203		
WLOS_0012	0.1108	3	45000001	46000000	-0.497247615	-0.051936307		
WLOS_0012	0.1108	3	46000001	47000000	-0.475006478	-0.007301775		
WLOS_0012	0.1108	3	47000001	48000000	-0.56112457	-0.105097122		
WLOS_0012	0.1108	3	48000001	49000000	-0.539018528	-0.065465477		
WLOS_0012	0.1108	3	49000001	50000000	-0.580179766	-0.140114617		
WLOS_0012	0.1108	3	50000001	51000000	-0.526394378	-0.081849555		
WLOS_0012	0.1108	3	51000001	52000000	-0.530815511	-0.072668056		
WLOS_0012	0.1108	3	52000001	53000000	-0.359261613	0.019878847		
WLOS_0012	0.1108	3	53000001	54000000	-0.086644464	0.0624189		
WLOS_0012	0.1108	3	54000001	55000000	-0.125496757	-0.015303018		
WLOS_0012	0.1108	3	55000001	56000000	-0.104660548	-0.050253007		
WLOS_0012	0.1108	3	56000001	57000000	-0.069615438	-0.15194731		
WLOS_0012	0.1108	3	57000001	58000000	-0.499514116	-0.088758701		
WLOS_0012	0.1108	3	58000001	59000000	-0.553008877	-0.056339569		
WLOS_0012	0.1108	3	59000001	60000000	-0.571650179	-0.012119624		
WLOS_0012	0.1108	3	60000001	61000000	-0.608197112	0.028835855		
WLOS_0012	0.1108	3	61000001	62000000	-0.502651362	-0.06870731		
WLOS_0012	0.1108	3	62000001	63000000	-0.504370535	-0.105086884		
WLOS_0012	0.1108	3	63000001	64000000	-0.457346025	-0.031288575		
WLOS_0012	0.1108	3	64000001	65000000	-0.501627757	-0.103856476		
WLOS_0012	0.1108	3	65000001	66000000	-0.540754787	-0.171633937		
WLOS_0012	0.1108	3	66000001	67000000	-0.568075188	-0.136809945		
WLOS_0012	0.1108	3	67000001	68000000	-0.490841587	-0.088862163		
WLOS_0012	0.1108	3	68000001	69000000	-0.509779223	-0.142269059		
WLOS_0012	0.1108	3	69000001	70000000	-0.543912155	-0.157859429		
WLOS_0012	0.1108	3	70000001	71000000	-0.446961879	-0.056844503		
WLOS_0012	0.1108	3	71000001	72000000	-0.495867018	-0.072268317		
WLOS_0012	0.1108	3	72000001	73000000	-0.281131213	0.163413031		
WLOS_0012	0.1108	3	73000001	74000000	-0.425393368	-0.000922718		
WLOS_0012	0.1108	3	74000001	75000000	-0.451569845	-0.071845835		
WLOS_0012	0.1108	3	75000001	76000000	-0.521257193	-0.052625071		
WLOS_0012	0.1108	3	76000001	77000000	-0.446730061	-0.030669172		
WLOS_0012	0.1108	3	77000001	78000000	-0.417381899	-0.064513435		
